Customer_ID,Gender,Age,Married,State,Number_of_Referrals,Tenure_in_Months,Value_Deal,Phone_Service,Multiple_Lines,Internet_Service,Internet_Type,Online_Security,Online_Backup,Device_Protection_Plan,Premium_Support,Streaming_TV,Streaming_Movies,Streaming_Music,Unlimited_Data,Contract,Paperless_Billing,Payment_Method,Monthly_Charge,Total_Charges,Total_Refunds,Total_Extra_Data_Charges,Total_Long_Distance_Charges,Total_Revenue,Customer_Status,Churn_Category,Churn_Reason,Churn_Probability,Churn_Probability_Percent,Predicted_Churn,Risk_Level,Retention_Recommendation,Retention_Priority
75737-KAR,Female,70,Yes,Karnataka,1,18,None,Yes,No,Yes,Fiber Optic,No,No,No,No,Yes,Yes,No,Yes,Month-to-Month,No,Credit Card,90.44999694824219,1266.0999755859375,0.0,0,158.33999633789062,1424.43994140625,Churned,Competitor,Competitor offered more data,0.72,72.0,1,High,"Offer an incentive to move to a long-term contract | Offer a personalized pricing or loyalty discount | Offer priority/premium customer support. Key signals: month-to-month contract, high monthly charge, premium support not active.",High
79282-TAM,Female,58,No,Tamil Nadu,0,17,None,Yes,No,No,None,No,No,No,No,No,No,No,No,Month-to-Month,No,Credit Card,-10.0,19.5,0.0,0,32.45000076293945,51.95000076293945,Churned,Attitude,Attitude of support person,0.94,94.0,1,High,"Offer an incentive to move to a long-term contract | Offer priority/premium customer support | Evaluate eligibility for a value plan. Key signals: month-to-month contract, premium support not active, no value deal assigned.",High
79328-BIH,Female,21,Yes,Bihar,7,3,None,Yes,Yes,Yes,Fiber Optic,No,No,No,No,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,85.5999984741211,4902.7998046875,0.0,0,2397.360107421875,7300.16015625,Stayed,Others,Others,0.51,51.0,1,Medium,"Offer an incentive to move to a long-term contract | Offer a personalized pricing or loyalty discount | Offer an early-tenure loyalty benefit. Key signals: month-to-month contract, high monthly charge, short customer tenure.",Medium
79397-HAR,Female,83,No,Haryana,5,8,Deal 2,Yes,Yes,Yes,Fiber Optic,Yes,No,Yes,No,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,93.80000305175781,4750.9501953125,0.0,0,1129.1400146484375,5880.08984375,Churned,Dissatisfaction,Limited range of services,0.57,57.0,1,Medium,"Offer an incentive to move to a long-term contract | Offer a personalized pricing or loyalty discount | Offer an early-tenure loyalty benefit. Key signals: month-to-month contract, high monthly charge, short customer tenure.",Medium
79425-GUJ,Male,58,No,Gujarat,12,28,None,Yes,No,Yes,Fiber Optic,No,Yes,Yes,Yes,No,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,94.19999694824219,999.9000244140625,0.0,0,104.72000122070312,1104.6199951171875,Stayed,Others,Others,0.57,57.0,1,Medium,"Offer an incentive to move to a long-term contract | Offer a personalized pricing or loyalty discount | Offer a service review or upgrade consultation. Key signals: month-to-month contract, high monthly charge, fiber service customer.",Medium
79433-KAR,Female,51,No,Karnataka,13,23,Deal 5,Yes,No,Yes,Fiber Optic,No,No,No,No,Yes,No,No,Yes,Month-to-Month,Yes,Mailed Check,79.6500015258789,152.6999969482422,0.0,0,58.08000183105469,210.77999877929688,Churned,Price,Lack of affordable download/upload speed,0.94,94.0,1,High,"Offer an incentive to move to a long-term contract | Offer priority/premium customer support | Offer a service review or upgrade consultation. Key signals: month-to-month contract, premium support not active, fiber service customer.",High
84425-GUJ,Male,74,No,Gujarat,15,21,None,Yes,Yes,Yes,Fiber Optic,No,No,No,No,No,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,84.0,613.4000244140625,0.0,0,368.3999938964844,981.7999877929688,Churned,Dissatisfaction,Limited range of services,0.85,85.0,1,High,"Offer an incentive to move to a long-term contract | Offer a personalized pricing or loyalty discount | Offer priority/premium customer support. Key signals: month-to-month contract, high monthly charge, premium support not active.",High
84470-AND,Male,30,No,Andhra Pradesh,12,27,Deal 5,Yes,Yes,Yes,Fiber Optic,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,No,Bank Withdrawal,105.30000305175781,550.5999755859375,0.0,0,223.25,773.8499755859375,Stayed,Others,Others,0.68,68.0,1,Medium,"Offer an incentive to move to a long-term contract | Offer a personalized pricing or loyalty discount | Offer priority/premium customer support. Key signals: month-to-month contract, high monthly charge, premium support not active.",Medium
84588-UTT,Female,68,No,Uttar Pradesh,1,9,None,Yes,Yes,Yes,Fiber Optic,Yes,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,78.8499984741211,1772.25,0.0,0,49.20000076293945,1821.449951171875,Churned,Attitude,Attitude of service provider,0.7,70.0,1,High,"Offer an incentive to move to a long-term contract | Offer an early-tenure loyalty benefit | Offer priority/premium customer support. Key signals: month-to-month contract, short customer tenure, premium support not active.",High
84650-PUN,Female,58,No,Punjab,1,10,None,Yes,Yes,Yes,Fiber Optic,No,No,No,Yes,No,No,No,Yes,Month-to-Month,Yes,Credit Card,78.8499984741211,3126.85009765625,0.0,0,1598.800048828125,4725.64990234375,Stayed,Others,Others,0.55,55.0,1,Medium,"Offer an incentive to move to a long-term contract | Offer an early-tenure loyalty benefit | Offer a service review or upgrade consultation. Key signals: month-to-month contract, short customer tenure, fiber service customer.",Medium
84666-TEL,Female,21,No,Telangana,6,5,None,Yes,Yes,Yes,Fiber Optic,No,No,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,96.0999984741211,4364.10009765625,0.0,0,494.55999755859375,4858.66015625,Churned,Competitor,Competitor offered higher download speeds,0.53,53.0,1,Medium,"Offer an incentive to move to a long-term contract | Offer a personalized pricing or loyalty discount | Offer an early-tenure loyalty benefit. Key signals: month-to-month contract, high monthly charge, short customer tenure.",Medium
88664-KAR,Female,73,Yes,Karnataka,3,34,Deal 5,Yes,No,Yes,Fiber Optic,Yes,Yes,No,No,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,80.69999694824219,374.79998779296875,0.0,0,181.35000610351562,556.1500244140625,Stayed,Others,Others,0.71,71.0,1,High,"Offer an incentive to move to a long-term contract | Offer a personalized pricing or loyalty discount | Offer priority/premium customer support. Key signals: month-to-month contract, high monthly charge, premium support not active.",High
88752-JAM,Male,48,No,Jammu & Kashmir,6,27,Deal 5,Yes,No,Yes,DSL,No,No,Yes,No,No,No,No,Yes,Month-to-Month,No,Credit Card,50.900001525878906,50.900001525878906,0.0,0,6.949999809265137,57.849998474121094,Churned,Attitude,Attitude of support person,0.99,99.0,1,High,"Offer an incentive to move to a long-term contract | Offer priority/premium customer support. Key signals: month-to-month contract, premium support not active.",High
88776-MAH,Female,41,No,Maharashtra,0,13,None,Yes,No,Yes,Fiber Optic,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,100.4000015258789,715.0,0.0,0,273.1400146484375,988.1400146484375,Stayed,Others,Others,0.59,59.0,1,Medium,"Offer an incentive to move to a long-term contract | Offer a personalized pricing or loyalty discount | Offer a service review or upgrade consultation. Key signals: month-to-month contract, high monthly charge, fiber service customer.",Medium
88802-RAJ,Male,30,No,Rajasthan,12,6,Deal 4,Yes,Yes,Yes,Fiber Optic,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,75.5999984741211,1395.050048828125,0.0,0,273.239990234375,1668.2900390625,Stayed,Others,Others,0.53,53.0,1,Medium,"Offer an incentive to move to a long-term contract | Offer an early-tenure loyalty benefit | Offer priority/premium customer support. Key signals: month-to-month contract, short customer tenure, premium support not active.",Medium
88839-PUD,Female,35,Yes,Puducherry,12,9,None,Yes,No,Yes,Fiber Optic,No,No,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Credit Card,87.80000305175781,2621.75,0.0,0,974.97998046875,3596.72998046875,Stayed,Others,Others,0.51,51.0,1,Medium,"Offer an incentive to move to a long-term contract | Offer a personalized pricing or loyalty discount | Offer an early-tenure loyalty benefit. Key signals: month-to-month contract, high monthly charge, short customer tenure.",Medium
88869-JAM,Male,29,No,Jammu & Kashmir,9,5,Deal 5,Yes,No,Yes,Cable,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,70.69999694824219,141.4499969482422,0.0,0,19.520000457763672,160.97000122070312,Churned,Competitor,Competitor made better offer,0.97,97.0,1,High,"Offer an incentive to move to a long-term contract | Offer an early-tenure loyalty benefit | Offer priority/premium customer support. Key signals: month-to-month contract, short customer tenure, premium support not active.",High
88898-HAR,Male,50,No,Haryana,8,31,Deal 5,Yes,No,Yes,Fiber Optic,No,No,No,No,Yes,No,No,No,Month-to-Month,No,Bank Withdrawal,77.8499984741211,299.20001220703125,0.0,10,171.1999969482422,480.3999938964844,Churned,Other,Don't know,0.68,68.0,1,Medium,"Offer an incentive to move to a long-term contract | Offer priority/premium customer support | Offer a service review or upgrade consultation. Key signals: month-to-month contract, premium support not active, fiber service customer.",Medium
88912-MAD,Female,74,Yes,Madhya Pradesh,8,5,Deal 5,Yes,No,Yes,Fiber Optic,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Mailed Check,70.44999694824219,70.44999694824219,0.0,0,15.279999732971191,85.7300033569336,Churned,Other,Don't know,1.0,100.0,1,High,"Offer an incentive to move to a long-term contract | Offer an early-tenure loyalty benefit | Offer priority/premium customer support. Key signals: month-to-month contract, short customer tenure, premium support not active.",High
88924-HAR,Female,70,No,Haryana,14,32,Deal 5,Yes,Yes,Yes,Fiber Optic,No,Yes,No,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card,80.6500015258789,633.2999877929688,0.0,0,390.79998779296875,1024.0999755859375,Churned,Competitor,Competitor made better offer,0.6,60.0,1,Medium,"Offer an incentive to move to a long-term contract | Offer a personalized pricing or loyalty discount | Offer priority/premium customer support. Key signals: month-to-month contract, high monthly charge, premium support not active.",Medium
88933-TAM,Male,38,No,Tamil Nadu,8,21,None,Yes,Yes,Yes,Cable,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,50.45000076293945,50.45000076293945,0.0,0,28.25,78.69999694824219,Churned,Competitor,Competitor made better offer,1.0,100.0,1,High,"Offer an incentive to move to a long-term contract | Offer priority/premium customer support | Evaluate eligibility for a value plan. Key signals: month-to-month contract, premium support not active, no value deal assigned.",High
88944-HAR,Female,29,Yes,Haryana,9,31,None,Yes,Yes,Yes,Fiber Optic,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Credit Card,102.0999984741211,1068.8499755859375,0.0,0,320.70001220703125,1389.550048828125,Churned,Competitor,Competitor offered higher download speeds,0.67,67.0,1,Medium,"Offer an incentive to move to a long-term contract | Offer a personalized pricing or loyalty discount | Offer priority/premium customer support. Key signals: month-to-month contract, high monthly charge, premium support not active.",Medium
93155-KER,Male,65,Yes,Kerala,9,30,None,Yes,No,Yes,DSL,No,No,No,No,No,No,No,No,Month-to-Month,Yes,Credit Card,44.25,313.45001220703125,0.0,0,220.00999450683594,533.4600219726562,Stayed,Others,Others,0.53,53.0,1,Medium,"Offer an incentive to move to a long-term contract | Offer priority/premium customer support | Evaluate eligibility for a value plan. Key signals: month-to-month contract, premium support not active, no value deal assigned.",Medium
93193-TAM,Male,73,No,Tamil Nadu,14,14,None,Yes,No,Yes,DSL,No,No,No,No,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,46.0,46.0,0.0,0,7.739999771118164,53.7400016784668,Churned,Competitor,Competitor had better devices,1.0,100.0,1,High,"Offer an incentive to move to a long-term contract | Offer priority/premium customer support | Evaluate eligibility for a value plan. Key signals: month-to-month contract, premium support not active, no value deal assigned.",High
93223-KAR,Male,60,Yes,Karnataka,7,10,Deal 5,Yes,No,Yes,DSL,No,Yes,No,No,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,50.79999923706055,50.79999923706055,0.0,0,1.2799999713897705,52.08000183105469,Churned,Competitor,Competitor had better devices,0.98,98.0,1,High,"Offer an incentive to move to a long-term contract | Offer an early-tenure loyalty benefit | Offer priority/premium customer support. Key signals: month-to-month contract, short customer tenure, premium support not active.",High
93266-GUJ,Male,70,No,Gujarat,1,7,None,Yes,Yes,Yes,Fiber Optic,Yes,No,No,No,Yes,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,99.5999984741211,347.6499938964844,25.790000915527344,0,75.63999938964844,397.5,Churned,Dissatisfaction,Network reliability,0.81,81.0,1,High,"Offer an incentive to move to a long-term contract | Offer a personalized pricing or loyalty discount | Offer an early-tenure loyalty benefit. Key signals: month-to-month contract, high monthly charge, short customer tenure.",High
93303-HAR,Female,19,No,Haryana,6,5,Deal 5,No,No,Yes,DSL,No,No,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,47.95000076293945,305.1000061035156,0.0,0,0.0,305.1000061035156,Churned,Competitor,Competitor had better devices,0.64,64.0,1,Medium,"Offer an incentive to move to a long-term contract | Offer an early-tenure loyalty benefit | Offer priority/premium customer support. Key signals: month-to-month contract, short customer tenure, premium support not active.",Medium
93405-AND,Male,60,No,Andhra Pradesh,13,32,Deal 5,Yes,No,Yes,DSL,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Mailed Check,45.70000076293945,45.70000076293945,0.0,0,5.550000190734863,51.25,Churned,Competitor,Competitor offered higher download speeds,0.99,99.0,1,High,"Offer an incentive to move to a long-term contract | Offer priority/premium customer support. Key signals: month-to-month contract, premium support not active.",High
93409-ODI,Female,33,No,Odisha,9,35,None,Yes,No,Yes,Fiber Optic,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,70.0,70.0,0.0,0,38.79999923706055,108.80000305175781,Churned,Price,Price too high,1.0,100.0,1,High,"Offer an incentive to move to a long-term contract | Offer priority/premium customer support | Offer a service review or upgrade consultation. Key signals: month-to-month contract, premium support not active, fiber service customer.",High
93446-AND,Male,79,Yes,Andhra Pradesh,15,4,Deal 5,Yes,No,Yes,Fiber Optic,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,70.30000305175781,70.30000305175781,0.0,0,39.099998474121094,109.4000015258789,Churned,Competitor,Competitor had better devices,0.99,99.0,1,High,"Offer an incentive to move to a long-term contract | Offer an early-tenure loyalty benefit | Offer priority/premium customer support. Key signals: month-to-month contract, short customer tenure, premium support not active.",High
93493-HAR,Male,33,Yes,Haryana,9,10,Deal 5,Yes,No,Yes,Fiber Optic,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,69.75,324.6000061035156,0.0,0,155.6999969482422,480.29998779296875,Churned,Competitor,Competitor had better devices,0.65,65.0,1,Medium,"Offer an incentive to move to a long-term contract | Offer an early-tenure loyalty benefit | Offer priority/premium customer support. Key signals: month-to-month contract, short customer tenure, premium support not active.",Medium
93519-MAD,Female,36,Yes,Madhya Pradesh,3,5,Deal 3,Yes,Yes,Yes,Fiber Optic,No,Yes,Yes,No,Yes,Yes,Yes,No,Month-to-Month,Yes,Bank Withdrawal,105.69999694824219,2979.5,0.0,80,853.4400024414062,3912.93994140625,Churned,Dissatisfaction,Service dissatisfaction,0.55,55.0,1,Medium,"Offer an incentive to move to a long-term contract | Offer a personalized pricing or loyalty discount | Offer an early-tenure loyalty benefit. Key signals: month-to-month contract, high monthly charge, short customer tenure.",Medium
97843-TAM,Male,48,No,Tamil Nadu,12,11,None,Yes,Yes,Yes,Fiber Optic,No,No,No,No,No,No,No,No,Month-to-Month,No,Bank Withdrawal,75.5999984741211,402.5,0.0,10,96.5,509.0,Stayed,Others,Others,0.68,68.0,1,Medium,"Offer an incentive to move to a long-term contract | Offer an early-tenure loyalty benefit | Offer priority/premium customer support. Key signals: month-to-month contract, short customer tenure, premium support not active.",Medium
97952-ODI,Female,61,Yes,Odisha,9,19,Deal 3,Yes,Yes,Yes,Fiber Optic,No,Yes,No,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,89.94999694824219,2625.550048828125,0.0,0,847.8400268554688,3473.389892578125,Churned,Attitude,Attitude of service provider,0.62,62.0,1,Medium,"Offer an incentive to move to a long-term contract | Offer a personalized pricing or loyalty discount | Offer priority/premium customer support. Key signals: month-to-month contract, high monthly charge, premium support not active.",Medium
